,scatter energy,scatter locations,absorption energies,absorption locations
3342,0.476752,6,0.193616,2
3343,0.431853,7,0.224562,4
3344,0.469112,4,0.197388,3
3345,0.422557,5,0.240241,4
3346,0.415582,5,0.244298,4
3347,0.477548,5,0.190111,3
3348,0.33698,6,0.323675,7
3349,0.211664,1,0.442606,6
3350,0.431412,5,0.22961,6
3351,0.201913,1,0.45876,6
3352,0.414124,4,0.249159,5
3353,0.425734,6,0.227019,7
3354,0.409037,5,0.253805,4
3355,0.474137,5,0.188998,0
3356,0.477102,7,0.183179,2
3357,0.183833,1,0.470731,5
3358,0.199076,2,0.455227,4
3359,0.431702,5,0.23369,4
3360,0.422948,7,0.236698,6
3361,0.426236,7,0.229487,6
3362,0.0812204,1,0.586029,7
3363,0.143807,0,0.516664,7
3364,0.433808,0,0.236876,3
3365,0.476465,5,0.194329,3
3366,0.420954,6,0.249564,7
3367,0.434114,4,0.235652,7
3368,0.429682,2,0.223502,1
3369,0.416785,7,0.236459,6
3370,0.203571,0,0.460269,6
3371,0.189648,2,0.481389,4
3372,0.422709,6,0.232525,7
3373,0.426929,5,0.225256,6
3374,0.422482,4,0.23952,7
3375,0.433665,3,0.229303,0
3376,0.432252,5,0.230293,6
3377,0.40088,6,0.261802,5
3378,0.406668,4,0.250952,7
3379,0.431858,5,0.236738,6
3380,0.423509,7,0.241952,4
3381,0.421892,6,0.236659,5
3382,0.354583,7,0.313045,6
3383,0.475527,6,0.180321,2
3384,0.474683,6,0.182974,2
3385,0.472828,4,0.191325,0
3386,0.426453,2,0.232317,1
3387,0.428075,4,0.229378,7
3388,0.412404,5,0.248929,6
3389,0.423092,6,0.229058,5
3390,0.433726,5,0.225848,6
3391,0.185229,3,0.481143,7
3392,0.406052,5,0.250764,4
3393,0.42802,6,0.23107,5
3394,0.363435,4,0.306798,7
3395,0.407347,1,0.253786,2
3396,0.0651179,3,0.598023,6
3397,0.473803,5,0.196901,0
3398,0.196224,1,0.460994,6
3399,0.19772,2,0.462298,5
3400,0.179184,1,0.473563,6
3401,0.422883,7,0.236114,4
3402,0.4772,4,0.177523,2
3403,0.428734,5,0.23005,4
3404,0.434555,7,0.23114,6
3405,0.350547,5,0.303461,4
3406,0.39164,5,0.269895,6
3407,0.426517,3,0.229798,2
3408,0.432082,6,0.22768,5
3409,0.470398,5,0.194612,3
3410,0.433179,0,0.225595,1
3411,0.364766,5,0.298463,4
3412,0.434961,5,0.225223,6
3413,0.469065,4,0.183917,0
3414,0.474775,5,0.197064,0
3415,0.430537,6,0.232389,5
3416,0.402355,4,0.264357,7
3417,0.429045,4,0.235192,5
3418,0.474757,6,0.182848,2
3419,0.419785,5,0.23528,4
3420,0.433735,5,0.228332,4
3421,0.434766,5,0.221798,6
3422,0.183706,0,0.47704,6
3423,0.381568,5,0.272183,6
3424,0.427191,4,0.243474,5
3425,0.432897,6,0.226358,7
3426,0.427993,6,0.236079,7
3427,0.433166,4,0.231768,5
3428,0.419916,7,0.24077,6
3429,0.476041,6,0.188193,3
3430,0.380092,7,0.27415,6
3431,0.431429,2,0.229251,1
3432,0.428669,5,0.237794,4
3433,0.173914,0,0.487526,7
3434,0.473226,7,0.187036,2
3435,0.469303,5,0.188447,3
3436,0.429462,7,0.2319,4
3437,0.434896,5,0.222649,4
3438,0.434215,5,0.223389,4
3439,0.383144,7,0.282555,6
3440,0.380509,4,0.277775,7
3441,0.186833,2,0.480211,4
3442,0.410374,6,0.242014,5
3443,0.421141,6,0.242574,5
3444,0.417779,7,0.235526,6
3445,0.0868427,1,0.569885,4
3446,0.428999,4,0.230375,5
3447,0.435407,6,0.224441,7
3448,0.470934,5,0.191171,3
3449,0.359981,4,0.296572,7
3450,0.43117,5,0.228082,4
3451,0.110896,1,0.556437,4
3452,0.425855,5,0.229686,4
3453,0.407325,5,0.252318,4
3454,0.145222,3,0.515857,7
3455,0.431322,7,0.231769,6
3456,0.464345,4,0.191272,2
3457,0.470575,5,0.189835,0
3458,0.420696,5,0.245208,4
3459,0.433793,5,0.23379,6
3460,0.421377,4,0.240896,5
3461,0.198164,1,0.467214,6
3462,0.406334,5,0.25184,4
3463,0.183828,0,0.471769,6
3464,0.4759,4,0.188086,1
3465,0.366534,4,0.30494,5
3466,0.128954,2,0.534856,6
3467,0.178151,0,0.481722,6
3468,0.477514,5,0.186229,0
3469,0.428772,7,0.240736,4
3470,0.374971,4,0.280647,5
3471,0.416127,7,0.240981,6
3472,0.398695,5,0.262171,6
3473,0.407188,6,0.246326,5
3474,0.424338,6,0.233018,5
3475,0.432989,7,0.219532,6
3476,0.470381,7,0.195636,1
3477,0.185011,0,0.467211,7
3478,0.430586,4,0.222483,7
3479,0.471521,4,0.181781,1
3480,0.434626,4,0.229426,5
3481,0.427413,6,0.237376,5
3482,0.397124,0,0.270294,1
3483,0.426439,5,0.23905,6
3484,0.429321,6,0.24204,5
3485,0.42614,6,0.227854,7
3486,0.194752,0,0.4701,6
3487,0.473744,4,0.196708,1
3488,0.472832,4,0.183609,3
3489,0.434126,6,0.233249,5
3490,0.471013,5,0.195357,0
3491,0.469401,7,0.198401,1
3492,0.428199,4,0.241078,7
3493,0.472321,4,0.180198,1
3494,0.0563651,3,0.614619,5
3495,0.429721,6,0.230129,7
3496,0.412783,4,0.241553,7
3497,0.427847,7,0.226861,4
3498,0.389179,7,0.282022,4
3499,0.417385,6,0.24974,7
3500,0.429128,6,0.225229,7
3501,0.408737,4,0.244525,7
3502,0.361091,4,0.302575,7
3503,0.431822,4,0.23583,5
3504,0.118551,0,0.53822,4
3505,0.416236,4,0.246361,7
3506,0.42629,4,0.228726,7
3507,0.432101,6,0.227014,7
3508,0.388569,7,0.270741,4
3509,0.469064,7,0.200025,2
3510,0.206205,0,0.464573,7
3511,0.420692,5,0.240586,6
3512,0.431882,7,0.224472,6
3513,0.477439,4,0.192886,0
3514,0.128844,2,0.529814,6
3515,0.430229,5,0.222115,4
3516,0.413508,6,0.241752,7
3517,0.470819,5,0.184434,3
3518,0.428932,7,0.226748,6
3519,0.422453,4,0.232936,7
3520,0.428828,6,0.226661,5
3521,0.43312,4,0.233759,7
3522,0.476744,7,0.181448,1
3523,0.424971,6,0.23297,7
3524,0.393881,6,0.266158,5
3525,0.471655,7,0.189465,2
3526,0.177171,0,0.479423,6
3527,0.392404,5,0.262473,6
3528,0.435487,5,0.225366,4
3529,0.356469,5,0.310596,6
3530,0.0759929,0,0.576047,4
3531,0.421594,6,0.235582,7
3532,0.430373,6,0.228205,7
3533,0.187486,0,0.47613,7
3534,0.430867,6,0.237852,7
3535,0.470171,6,0.198644,2
3536,0.43124,5,0.222482,4
3537,0.104122,1,0.557013,7
3538,0.476092,5,0.195046,0
3539,0.111594,1,0.554288,7
3540,0.470691,4,0.181352,0
3541,0.418164,2,0.248039,3
3542,0.470165,4,0.197718,1
3543,0.188012,2,0.48117,4
3544,0.468912,7,0.195095,1
3545,0.476129,6,0.181206,3
3546,0.405486,4,0.248323,5
3547,0.117921,0,0.540484,4
3548,0.409591,7,0.248932,6
3549,0.369549,4,0.296617,7
3550,0.180943,2,0.486005,4
3551,0.422946,5,0.233268,4
3552,0.414461,5,0.252369,4
3553,0.431793,6,0.234695,7
3554,0.179265,1,0.477422,6
3555,0.475365,6,0.192824,2
3556,0.417077,5,0.245564,6
3557,0.417717,4,0.236683,7
3558,0.405852,6,0.263047,7
3559,0.432838,2,0.220053,1
3560,0.420175,4,0.235536,5
3561,0.427968,3,0.234991,0
3562,0.3737,6,0.286486,5
3563,0.199463,0,0.464027,7
3564,0.402361,5,0.260622,4
3565,0.399698,7,0.260538,4
3566,0.391484,6,0.273788,5
3567,0.121714,1,0.533603,4
3568,0.472267,6,0.197817,2
3569,0.431258,7,0.22118,6
3570,0.40376,5,0.264168,4
3571,0.128333,2,0.533853,6
3572,0.338549,5,0.316343,4
3573,0.428105,7,0.229949,6
3574,0.429592,5,0.223149,4
3575,0.47267,7,0.190728,1
3576,0.474979,6,0.195742,3
3577,0.109671,0,0.543612,4
3578,0.431873,5,0.234125,4
3579,0.374553,4,0.278721,7
3580,0.426203,6,0.239831,5
3581,0.434405,7,0.218857,6
3582,0.472876,7,0.179541,1
3583,0.46889,7,0.196418,2
3584,0.428749,7,0.229532,6
3585,0.180462,3,0.479184,4
3586,0.407934,4,0.258521,7
3587,0.41553,7,0.242478,4
3588,0.186637,3,0.466774,7
3589,0.435258,4,0.22384,5
3590,0.383645,4,0.287882,5
3591,0.422564,4,0.240594,5
3592,0.426343,4,0.242569,7
3593,0.47468,4,0.194696,1
3594,0.422868,7,0.229482,6
3595,0.387082,6,0.270619,5
3596,0.398994,6,0.269154,7
3597,0.178381,2,0.487389,4
3598,0.474703,5,0.184957,0
3599,0.404961,6,0.24909,5
3600,0.471676,6,0.1992,3
3601,0.428677,5,0.228404,6
3602,0.411121,6,0.247979,7
3603,0.179023,3,0.481868,7
3604,0.403558,0,0.256559,1
3605,0.475253,5,0.1861,2
3606,0.409368,7,0.251836,6
3607,0.472153,7,0.188743,1
3608,0.381801,7,0.284375,6
3609,0.190764,3,0.461683,7
3610,0.38718,5,0.274273,4
3611,0.430175,6,0.235117,7
3612,0.432154,7,0.22189,6
3613,0.434814,5,0.229852,4
3614,0.412106,4,0.251596,7
3615,0.476017,4,0.177316,0
3616,0.405575,4,0.256037,5
3617,0.366118,6,0.298479,5
3618,0.435055,4,0.230042,5
3619,0.186115,1,0.481381,6
3620,0.424025,7,0.246345,4
3621,0.185752,3,0.473576,7
3622,0.433646,2,0.226504,1
3623,0.206165,2,0.457728,5
3624,0.429685,4,0.231115,7
3625,0.432503,7,0.236103,4
3626,0.471688,4,0.198499,1
3627,0.434313,6,0.229908,5
3628,0.187712,3,0.477349,7
3629,0.43534,6,0.229154,7
3630,0.408806,7,0.24728,6
3631,0.433105,6,0.230423,7
3632,0.184187,0,0.483495,7
3633,0.470447,5,0.199868,3
3634,0.199929,1,0.46629,5
3635,0.425695,6,0.243202,7
3636,0.179945,1,0.489416,6
3637,0.40163,7,0.269258,4
3638,0.468074,4,0.186506,3
3639,0.432815,7,0.221841,6
3640,0.469357,4,0.187434,1
3641,0.42923,5,0.231568,4
3642,0.430613,5,0.231491,4
3643,0.431849,4,0.221602,5
3644,0.403725,4,0.265371,7
3645,0.190209,2,0.462359,5
3646,0.417535,4,0.240261,7
3647,0.428843,4,0.232314,7
3648,0.473351,6,0.194521,3
3649,0.402743,7,0.251918,4
3650,0.41321,6,0.244174,5
3651,0.472004,5,0.184059,0
3652,0.410781,5,0.254506,6
3653,0.434924,4,0.228004,5
3654,0.435284,7,0.220954,6
3655,0.395556,6,0.262927,7
3656,0.142808,2,0.513144,4
3657,0.47251,7,0.195851,2
3658,0.472164,4,0.188533,0
3659,0.128913,2,0.524355,7
3660,0.188304,1,0.474461,6
3661,0.435311,4,0.217949,5
3662,0.187268,1,0.484485,6
3663,0.417084,6,0.243838,5
3664,0.476915,5,0.185362,0
3665,0.431754,5,0.227536,4
3666,0.472006,7,0.188812,2
3667,0.435351,5,0.22386,6
3668,0.470213,4,0.189938,1
3669,0.42389,4,0.23301,5
3670,0.409583,4,0.256624,7
3671,0.180585,1,0.477473,6
3672,0.470878,6,0.19911,3
3673,0.432754,5,0.229056,6
3674,0.474907,5,0.19353,3
3675,0.182264,3,0.48757,7
3676,0.125679,0,0.543717,5
3677,0.476028,6,0.194317,2
3678,0.425043,5,0.245185,4
3679,0.474351,5,0.185195,3
3680,0.184947,1,0.469426,5
3681,0.424653,7,0.235409,4
3682,0.182404,0,0.47474,6
3683,0.173559,1,0.480735,5
3684,0.385571,4,0.27436,7
3685,0.193362,0,0.47842,7
3686,0.472697,4,0.197261,1
3687,0.476878,6,0.18404,2
3688,0.189809,0,0.473793,6
3689,0.401795,4,0.261003,7
3690,0.43365,6,0.234218,5
3691,0.423234,5,0.240045,4
3692,0.432955,5,0.229751,6
3693,0.429424,3,0.225825,2
3694,0.476191,5,0.183666,2
3695,0.468623,5,0.187132,3
3696,0.428975,4,0.239487,7
3697,0.418813,6,0.24559,7
3698,0.475559,4,0.19038,2
3699,0.426324,7,0.22956,4
3700,0.420152,6,0.236965,7
3701,0.424107,7,0.242915,4
3702,0.422245,7,0.241671,6
3703,0.417901,5,0.252052,4
3704,0.163758,3,0.489124,7
3705,0.4354,5,0.222846,6
3706,0.429767,4,0.230485,7
3707,0.470934,5,0.191613,0
3708,0.42345,4,0.243398,5
3709,0.423104,7,0.232653,6
3710,0.421502,4,0.239837,5
3711,0.427163,6,0.235896,5
3712,0.171139,0,0.495204,6
3713,0.473339,4,0.193519,1
3714,0.408491,5,0.254416,6
3715,0.427082,7,0.225752,4
3716,0.344504,6,0.313002,5
3717,0.418449,6,0.246766,5
3718,0.421884,6,0.243945,5
3719,0.430354,7,0.234943,4
3720,0.202247,3,0.463229,7
3721,0.474874,6,0.194718,2
3722,0.427562,7,0.240983,6
3723,0.196609,0,0.465958,7
3724,0.435232,4,0.234148,5
3725,0.47434,6,0.195078,2
3726,0.426881,6,0.241549,7
3727,0.424672,4,0.227743,7
3728,0.413776,6,0.24243,5
3729,0.434268,1,0.228772,2
3730,0.319151,1,0.335034,2
3731,0.195843,1,0.474592,6
3732,0.352773,4,0.317818,5
3733,0.470252,4,0.186417,2
3734,0.177765,0,0.487151,7
3735,0.475228,4,0.19555,2
3736,0.128371,0,0.539041,4
3737,0.414235,4,0.237983,5
3738,0.0817663,2,0.575927,6
3739,0.432094,5,0.23337,6
3740,0.463651,4,0.191871,3
3741,0.424512,6,0.24732,7
3742,0.432813,4,0.221277,7
3743,0.471974,6,0.189157,3
3744,0.175002,1,0.494055,6
3745,0.418418,6,0.240391,7
3746,0.430274,4,0.224291,7
3747,0.408595,4,0.251226,5
3748,0.471039,4,0.196634,1
3749,0.166023,1,0.498806,6
3750,0.433317,4,0.229398,5
3751,0.421473,7,0.237665,6
3752,0.420484,7,0.251496,4
3753,0.424406,5,0.233665,4
3754,0.423844,6,0.235362,5
3755,0.40809,6,0.255819,7
3756,0.473068,4,0.181958,0
3757,0.433952,6,0.224424,5
3758,0.42971,7,0.223449,6
3759,0.469075,4,0.189068,0
3760,0.433354,5,0.223661,4
3761,0.416536,5,0.238,6
3762,0.433254,1,0.219776,0
3763,0.128132,2,0.530347,7
3764,0.469775,5,0.194263,0
3765,0.416485,4,0.242508,7
3766,0.47656,4,0.195282,1
3767,0.415386,5,0.248997,6
3768,0.194243,1,0.473158,6
3769,0.173412,2,0.48414,5
3770,0.421214,6,0.233016,5
3771,0.47306,6,0.190486,2
3772,0.427451,4,0.232141,5
3773,0.470616,5,0.1974,3
3774,0.468777,6,0.186506,3
3775,0.403916,4,0.251595,5
3776,0.433937,6,0.226192,7
3777,0.424202,5,0.241617,4
3778,0.423194,5,0.238617,4
3779,0.413602,7,0.252489,4
3780,0.425114,7,0.237635,6
3781,0.432568,5,0.222243,6
3782,0.431798,7,0.220956,4
3783,0.400535,6,0.254634,5
3784,0.400335,5,0.255098,6
3785,0.432811,7,0.228506,4
3786,0.429635,7,0.225467,6
3787,0.424612,6,0.229287,5
3788,0.422938,7,0.237931,6
3789,0.419953,4,0.23641,5
3790,0.415859,2,0.25592,1
3791,0.418034,4,0.244331,5
3792,0.475819,5,0.195782,3
3793,0.19324,2,0.477822,4
3794,0.468781,7,0.191401,1
3795,0.0921241,2,0.571156,7
3796,0.473655,5,0.196147,2
3797,0.389631,6,0.266084,7
3798,0.409051,4,0.246404,7
3799,0.432986,5,0.230973,6
3800,0.198575,3,0.471616,7
3801,0.173852,2,0.488706,4
3802,0.43441,4,0.229637,5
3803,0.425013,7,0.239179,4
3804,0.429724,4,0.231743,7
3805,0.408509,7,0.255258,4
3806,0.471519,5,0.185683,3
3807,0.423152,5,0.237362,4
3808,0.468878,5,0.199708,0
3809,0.423412,3,0.238637,0
3810,0.43547,6,0.233484,7
3811,0.41272,6,0.257441,5
3812,0.421133,6,0.236764,5
3813,0.469832,5,0.184822,0
3814,0.427593,4,0.243699,7
3815,0.173048,1,0.488336,6
3816,0.178057,1,0.493082,6
3817,0.434168,6,0.221618,5
3818,0.152449,2,0.514498,5
3819,0.430897,6,0.239702,7
3820,0.427622,7,0.229643,4
3821,0.42828,6,0.235801,7
3822,0.474271,7,0.197503,1
3823,0.178429,1,0.476585,5
3824,0.390775,7,0.265367,6
3825,0.185416,1,0.48094,5
3826,0.128499,2,0.532789,7
3827,0.469929,4,0.187577,1
3828,0.464041,4,0.194989,2
3829,0.471297,6,0.190431,3
3830,0.162883,2,0.493111,4
3831,0.412768,5,0.239601,4
3832,0.410434,6,0.25107,7
3833,0.402079,4,0.254858,5
3834,0.186135,0,0.468231,6
3835,0.464335,4,0.197243,2
3836,0.416271,5,0.243372,4
3837,0.431844,6,0.226036,5
3838,0.427124,6,0.230456,7
3839,0.423884,7,0.240853,6
3840,0.468986,7,0.190876,1
3841,0.434622,6,0.235308,5
3842,0.178723,0,0.48566,6
3843,0.421238,7,0.24827,6
3844,0.173355,3,0.48692,4
3845,0.192396,3,0.46812,7
3846,0.473106,4,0.191331,1
3847,0.473825,4,0.188942,3
3848,0.403069,3,0.257896,0
3849,0.386151,4,0.26786,7
3850,0.424431,5,0.234979,6
3851,0.428368,5,0.226475,4
3852,0.472224,5,0.180996,0
3853,0.432853,7,0.223397,6
3854,0.470097,4,0.200537,1
3855,0.474324,6,0.193373,2
3856,0.429053,6,0.233751,7
3857,0.124058,3,0.535461,6
3858,0.434492,7,0.219903,4
3859,0.383551,5,0.272305,6
3860,0.19416,0,0.460777,6
3861,0.192418,0,0.470321,6
3862,0.476139,7,0.184551,2
3863,0.476131,5,0.185321,0
3864,0.192655,1,0.463613,5
3865,0.428615,5,0.224582,4
3866,0.403258,4,0.261573,5
3867,0.417491,5,0.245257,4
3868,0.412575,4,0.247884,5
3869,0.180784,2,0.490216,4
3870,0.426771,7,0.230909,4
3871,0.469215,4,0.189072,0
3872,0.41207,6,0.256739,5
3873,0.110647,3,0.543663,6
3874,0.466327,4,0.196095,3
3875,0.431437,4,0.220637,5
3876,0.397198,6,0.257996,7
3877,0.426365,5,0.242796,6
3878,0.182978,3,0.481624,7
3879,0.429756,5,0.234803,4
3880,0.472441,5,0.193636,3
3881,0.366755,6,0.287582,7
3882,0.473001,4,0.191747,0
3883,0.474971,4,0.177649,0
3884,0.400451,5,0.259906,6
3885,0.179422,2,0.485202,5
3886,0.433919,4,0.226434,7
3887,0.468796,5,0.193284,0
3888,0.469596,7,0.185318,2
3889,0.425393,4,0.232607,5
3890,0.477277,7,0.185033,2
3891,0.471878,6,0.199345,3
3892,0.18013,2,0.489667,4
3893,0.425337,6,0.244108,5
3894,0.432166,6,0.230665,7
3895,0.431151,5,0.224925,6
3896,0.405044,7,0.25024,6
3897,0.469952,6,0.188638,3
3898,0.184938,3,0.478313,7
3899,0.421579,7,0.235948,4
3900,0.428855,4,0.229926,7
3901,0.423666,7,0.228825,6
3902,0.418107,5,0.234227,6
3903,0.391057,6,0.272429,5
3904,0.471858,5,0.195041,3
3905,0.428938,5,0.24089,6
3906,0.430325,4,0.226851,5
3907,0.411466,6,0.242331,5
3908,0.430867,4,0.234379,7
3909,0.394441,5,0.261235,4
3910,0.12527,0,0.532322,4
3911,0.475033,5,0.179815,3
3912,0.475563,5,0.189363,0
3913,0.424676,7,0.227972,6
3914,0.114151,3,0.553429,6
3915,0.424133,4,0.240743,5
3916,0.474147,5,0.19078,0
3917,0.385862,4,0.269697,7
3918,0.404451,7,0.250441,4
3919,0.399552,4,0.260178,5
3920,0.421059,7,0.250515,6
3921,0.185035,1,0.468958,5
3922,0.472391,6,0.1955,2
3923,0.184932,0,0.483408,7
3924,0.473685,6,0.187092,3
3925,0.425926,6,0.229048,7
3926,0.385334,5,0.282879,4
3927,0.19599,1,0.466328,6
3928,0.194291,0,0.467719,6
3929,0.425696,6,0.242706,7
3930,0.406875,6,0.253612,7
3931,0.433368,6,0.23349,7
3932,0.19755,0,0.467358,6
3933,0.435127,6,0.2304,7
3934,0.409137,7,0.261645,6
3935,0.430477,1,0.22438,0
3936,0.473659,7,0.188685,1
3937,0.470739,7,0.195726,1
3938,0.17863,3,0.48561,7
3939,0.471653,6,0.197028,2
3940,0.431503,5,0.225857,6
3941,0.418267,5,0.23886,6
3942,0.381426,4,0.277147,7
3943,0.427773,3,0.229515,2
3944,0.426375,5,0.230411,4
3945,0.174091,0,0.485029,7
3946,0.429649,5,0.241897,4
3947,0.38934,4,0.26278,7
3948,0.470718,7,0.184426,2
3949,0.47304,6,0.19508,3
3950,0.474574,4,0.186939,1
3951,0.414266,4,0.250613,5
3952,0.475822,4,0.180736,3
3953,0.418693,7,0.24474,4
3954,0.412027,5,0.25997,4
3955,0.429026,7,0.228535,6
3956,0.427774,5,0.243181,4
3957,0.424644,5,0.238031,4
3958,0.429061,5,0.235572,6
3959,0.477537,4,0.187661,0
3960,0.473518,7,0.182884,2
3961,0.474077,7,0.186788,2
3962,0.402662,5,0.256161,6
3963,0.429716,4,0.241345,5
3964,0.407413,6,0.251346,7
3965,0.0629685,3,0.590639,6
3966,0.422837,6,0.232246,7
3967,0.395519,4,0.258353,5
3968,0.432993,5,0.220009,6
3969,0.471151,6,0.195865,3
3970,0.413049,4,0.240872,7
3971,0.425198,2,0.236865,3
3972,0.189979,1,0.475093,6
3973,0.46456,4,0.200815,2
3974,0.428319,5,0.237927,4
3975,0.472157,5,0.199839,0
3976,0.472727,4,0.19064,2
3977,0.195774,3,0.472723,7
3978,0.415424,7,0.245776,6
3979,0.419699,7,0.239571,4
3980,0.401946,7,0.268571,4
3981,0.472363,4,0.192507,0
3982,0.419357,1,0.242379,0
3983,0.425309,5,0.232413,4
3984,0.197895,2,0.460578,4
3985,0.433024,6,0.222617,5
3986,0.180471,1,0.475604,5
3987,0.187616,1,0.46491,5
3988,0.473924,7,0.186083,1
3989,0.428258,5,0.223805,4
3990,0.413238,4,0.252047,5
3991,0.470696,6,0.190462,3
3992,0.421306,7,0.232301,6
3993,0.426095,4,0.238596,5
3994,0.470378,5,0.198106,0
3995,0.433635,7,0.233048,4
3996,0.108555,3,0.553377,5
3997,0.42489,6,0.239862,5
3998,0.204779,0,0.453334,7
3999,0.432343,7,0.234679,4
4000,0.175237,1,0.492024,6
4001,0.422504,6,0.243695,5
4002,0.419133,5,0.247704,6
4003,0.398166,5,0.270719,6
4004,0.412816,5,0.245498,4
4005,0.185719,0,0.480511,7
4006,0.423536,6,0.236058,7
4007,0.195582,1,0.475671,6
4008,0.375241,4,0.293513,5
4009,0.20216,1,0.459364,6
4010,0.423223,7,0.246075,6
4011,0.426627,4,0.227408,7
4012,0.473752,5,0.188716,3
4013,0.177739,1,0.474834,6
4014,0.165659,0,0.490377,7
4015,0.428575,7,0.234406,4
4016,0.431031,4,0.234481,7
4017,0.323197,5,0.331042,6
4018,0.433704,4,0.226753,7
4019,0.178534,0,0.475782,6
4020,0.434145,4,0.229045,7
4021,0.424832,5,0.241797,6
4022,0.431122,4,0.222013,7
4023,0.477559,6,0.18834,2
4024,0.42318,6,0.234173,7
4025,0.41757,5,0.23786,6
4026,0.0263565,3,0.626143,5
4027,0.426307,5,0.226298,4
4028,0.417368,6,0.241875,5
4029,0.4694,7,0.191438,1
4030,0.476307,4,0.185052,1
4031,0.345154,4,0.320066,7
4032,0.420194,4,0.251651,7
4033,0.434411,6,0.224926,5
4034,0.430785,5,0.222161,6
4035,0.404593,4,0.249078,5
4036,0.11191,1,0.5505,4
4037,0.471158,5,0.197606,3
4038,0.196468,3,0.461951,7
4039,0.413785,4,0.242312,7
4040,0.432076,5,0.236527,4
4041,0.168815,1,0.501924,6
4042,0.382364,6,0.282434,7
4043,0.363486,5,0.294357,4
4044,0.425726,5,0.230801,4
4045,0.368006,6,0.286825,5
4046,0.427651,6,0.235505,7
4047,0.471924,5,0.186723,0
4048,0.429495,6,0.240648,7
4049,0.47147,6,0.199707,2
4050,0.403961,7,0.252281,6
4051,0.427108,4,0.230264,5
4052,0.406303,6,0.256192,7
4053,0.414731,6,0.240506,5
4054,0.192744,0,0.474364,6
4055,0.179522,1,0.487642,6
4056,0.380739,4,0.281606,5
4057,0.0949051,3,0.568212,5
4058,0.476894,6,0.179257,3
4059,0.427484,5,0.238087,6
4060,0.183268,0,0.481395,7
4061,0.3999,4,0.258909,5
4062,0.472008,5,0.181098,3
4063,0.474422,7,0.191784,1
4064,0.19456,3,0.461249,4
4065,0.188201,1,0.474713,5
4066,0.471301,5,0.180996,2
4067,0.42016,5,0.235133,4
4068,0.469433,6,0.196159,3
4069,0.181791,1,0.474877,5
4070,0.426758,7,0.230618,6
4071,0.418507,4,0.245066,7
4072,0.41401,7,0.239577,6
4073,0.395157,4,0.263786,7
4074,0.476527,6,0.180079,3
4075,0.430427,5,0.228454,6
4076,0.434839,5,0.223065,4
4077,0.470711,4,0.197652,1
4078,0.426995,7,0.241055,6
4079,0.431844,4,0.221869,5
4080,0.133911,3,0.535313,7
4081,0.200406,3,0.47025,7
4082,0.177889,3,0.48104,7
4083,0.392929,7,0.262604,4
4084,0.468626,6,0.191667,3
4085,0.433432,5,0.231482,6
4086,0.433871,5,0.228026,6
4087,0.432221,4,0.234456,7
4088,0.191571,2,0.478462,5
4089,0.414075,5,0.242397,6
4090,0.477243,7,0.184881,1
4091,0.474726,7,0.18648,1
4092,0.387297,6,0.264867,7
4093,0.477367,5,0.189327,3
4094,0.169587,0,0.499064,6
4095,0.424818,7,0.242208,6
4096,0.433749,7,0.228352,6
4097,0.468772,5,0.184788,0
4098,0.417072,7,0.246799,4
4099,0.468997,4,0.19478,0
4100,0.404045,4,0.250901,7
4101,0.430189,5,0.231887,6
4102,0.407066,7,0.256585,6
4103,0.470261,5,0.191242,3
4104,0.473833,5,0.198166,0
4105,0.168497,0,0.488139,7
4106,0.191588,3,0.478422,4
4107,0.417687,4,0.253137,7
4108,0.438194,4,0.221332,6
4109,0.475857,4,0.177367,1
4110,0.40847,4,0.245585,7
4111,0.356445,4,0.298615,7
4112,0.432138,6,0.221903,7
4113,0.426041,5,0.233112,6
4114,0.372446,5,0.291333,6
4115,0.41206,5,0.247961,4
4116,0.472435,7,0.184801,1
4117,0.419941,6,0.239788,5
4118,0.426506,3,0.233372,2
4119,0.407082,6,0.260375,5
4120,0.399987,7,0.26431,6
4121,0.46885,4,0.192714,0
4122,0.469381,5,0.202085,0
4123,0.435421,7,0.231049,6
4124,0.178698,0,0.474251,7
4125,0.399483,7,0.263578,4
4126,0.426526,6,0.239745,7
4127,0.167862,0,0.503345,6
4128,0.203118,0,0.452266,6
4129,0.476409,5,0.190015,0
4130,0.407716,6,0.249673,5
4131,0.410286,6,0.258785,7
4132,0.412815,5,0.241031,4
4133,0.124418,3,0.5295,5
4134,0.193299,0,0.478691,6
4135,0.378955,5,0.280205,6
4136,0.193823,0,0.473722,6
4137,0.420656,6,0.23867,5
4138,0.16168,2,0.496697,5
4139,0.426624,7,0.236681,4
4140,0.471158,7,0.189408,2
4141,0.419746,5,0.247995,4
4142,0.407119,4,0.262433,5
4143,0.422697,6,0.242408,7
4144,0.476425,4,0.179974,2
4145,0.4773,6,0.182133,3
4146,0.100065,3,0.568327,7
4147,0.471355,6,0.190415,2
4148,0.472037,4,0.194832,0
4149,0.414632,7,0.254334,4
4150,0.425574,5,0.229016,4
4151,0.397364,7,0.268518,4
4152,0.432193,4,0.226372,7
4153,0.38927,6,0.278311,7
4154,0.416904,6,0.242638,7
4155,0.403328,6,0.259099,5
4156,0.422838,7,0.237458,6
4157,0.43059,6,0.224934,7
4158,0.474764,6,0.186069,2
4159,0.426484,5,0.225584,6
4160,0.430343,5,0.238078,4
4161,0.432833,6,0.233697,7
4162,0.428496,6,0.240127,5
